Unnamed: 0,VIN,FleetID,averageSpeed,consumedFuel,distance,duration,endDate,endLatitude,endLongitude,startDate,startLatitude,startLongitude,timestamp,tripFuelEconomy,rule_respect,count
68,VF1RFD00257184142,100201,44.202876608613174,1.32,16.219999999993888,23,1562056689,48.763443,2.088819,1562055368,48.816390999999996,1.9602970000000002,1562056689,8.138101109744127,rules_respected,315
69,VF1RFD00257184142,100200,44.202876608613174,1.32,16.219999999993888,23,1562056689,48.763443,2.088819,1562055368,48.816390999999996,1.9602970000000002,1562056689,8.138101109744127,rules_respected,315
70,VF1RFD00257184142,100201,38.44595429277526,1.37,17.290000000000873,27,1562087321,48.821934000000006,1.959342,1562085702,48.763443,2.088819,1562087321,7.923655292075945,rules_respected,315
71,VF1RFD00257184142,100200,38.44595429277526,1.37,17.290000000000873,27,1562087321,48.821934000000006,1.959342,1562085702,48.763443,2.088819,1562087321,7.923655292075945,rules_respected,315
72,VF1JZ49BJ55440744,100201,18.818181818205627,0.09,1.1500000000014552,4,1562088105,43.85022,-1.356272,1562087885,43.842216,-1.363367,1562088105,7.826086956511836,rules_respected,315
73,VF1RFD00257184142,100201,24.62107208875363,0.4,3.7000000000043656,10,1562088525,48.821533,1.9218970000000002,1562087984,48.821934000000006,1.959342,1562088525,10.810810810798056,rules_respected,315
74,VF1RFD00257184142,100200,24.62107208875363,0.4,3.7000000000043656,10,1562088525,48.821533,1.9218970000000002,1562087984,48.821934000000006,1.959342,1562088525,10.810810810798056,rules_respected,315
75,VF1JZ49BJ55440744,100201,48.262773722645576,0.34,5.510000000002037,7,1562088615,43.875195,-1.302425,1562088204,43.85022,-1.356272,1562088615,6.170598911068499,rules_respected,315
76,VF1JZ49BJ55440744,100201,41.85058977717331,0.58,8.869999999995342,13,1562089497,43.845192,-1.379192,1562088734,43.875195,-1.302425,1562089497,6.538895152201854,rules_respected,315
77,VF1RFD00257184142,100200,21.535714285704927,0.33,3.3499999999985453,10,1562094082,48.821831,1.959831,1562093522,48.821533,1.921892,1562094082,9.850746268660997,rules_respected,315
78,VF1RFD00257184142,100201,21.535714285704927,0.33,3.3499999999985453,10,1562094082,48.821831,1.959831,1562093522,48.821533,1.921892,1562094082,9.850746268660997,rules_respected,315
79,VF1RFA00X60637450,100201,14.636363636368928,0.11,1.6100000000005816,7,1562099907,47.531075,-2.764236,1562099511,47.522090999999996,-2.777617,1562099907,6.832298136643492,rules_respected,315
80,VF1RFD00257184142,100200,31.27413127413127,0.27,2.25,5,1562132310,48.816402000000004,1.960278,1562132051,48.821861,1.959761,1562132310,12.0,rules_respected,315
81,VF1RFD00257184142,100201,31.27413127413127,0.27,2.25,5,1562132310,48.816402000000004,1.960278,1562132051,48.821861,1.959761,1562132310,12.0,rules_respected,315
82,VF1RFD00257184142,100200,32.326235435915926,2.02,22.349999999998545,42,1562136064,48.763386,2.088303,1562133575,48.828846,1.9853029999999998,1562136064,9.038031319911104,rules_respected,315
83,VF1RFD00257184142,100201,30.092307692326496,0.34,3.2600000000020373,7,1562133471,48.828842,1.985311,1562133081,48.816402000000004,1.960278,1562133471,10.42944785275422,rules_respected,315
84,VF1RFD00257184142,100200,30.092307692326496,0.34,3.2600000000020373,7,1562133471,48.828842,1.985311,1562133081,48.816402000000004,1.960278,1562133471,10.42944785275422,rules_respected,315
85,VF1RFD00257184142,100201,32.326235435915926,2.02,22.349999999998545,42,1562136064,48.763386,2.088303,1562133575,48.828846,1.9853029999999998,1562136064,9.038031319911104,rules_respected,315
86,VF1RFA00X60637450,100201,15.754068716094508,0.24,2.4200000000000728,10,1562147446,47.519619,-2.781758,1562146893,47.530986999999996,-2.764414,1562147446,9.917355371900527,rules_respected,315
87,VF1RFA00X60637450,100201,10.51948051949753,0.05,0.4500000000007276,3,1562148301,47.520321,-2.77975,1562148147,47.519619,-2.781758,1562148301,11.111111111093146,rules_respected,315
88,VF1RFA00X60637450,100201,18.888311688298767,0.16,2.0199999999986176,7,1562149445,47.531029,-2.7642889999999998,1562149060,47.520359,-2.77975,1562149445,7.920792079213343,rules_respected,315
89,VF1RFD00257184142,100201,44.71859010801293,1.61,21.849999999998545,30,1562151772,48.826214,2.2387080000000004,1562150013,48.763386,2.088303,1562151772,7.368421052632071,rules_respected,315
90,VF1RFD00257184142,100200,44.71859010801293,1.61,21.849999999998545,30,1562151772,48.826214,2.2387080000000004,1562150013,48.763386,2.088303,1562151772,7.368421052632071,rules_respected,315
91,VF1RFD00257184142,100200,18.499270072975875,0.43,3.5199999999967986,12,1562156378,48.827549,2.276897,1562155693,48.826214,2.2387080000000004,1562156378,12.215909090920201,rules_respected,315
92,VF1RFD00257184142,100201,18.499270072975875,0.43,3.5199999999967986,12,1562156378,48.827549,2.276897,1562155693,48.826214,2.2387080000000004,1562156378,12.215909090920201,rules_respected,315
93,VF1RFD00257184142,100200,20.622516556329554,0.47,3.4600000000064033,11,1562163546,48.826073,2.238875,1562162942,48.827477,2.276919,1562163546,13.583815028876595,rules_respected,315
94,VF1RFD00257184142,100201,20.622516556329554,0.47,3.4600000000064033,11,1562163546,48.826073,2.238875,1562162942,48.827477,2.276919,1562163546,13.583815028876595,rules_respected,315
95,VF1RFD00257184142,100200,27.608141112613612,2.96,28.25999999999476,62,1562170279,48.816364,1.960303,1562166594,48.826073,2.238875,1562170279,10.47416843595382,rules_respected,315
96,VF1RFD00257184142,100201,27.608141112613612,2.96,28.25999999999476,62,1562170279,48.816364,1.960303,1562166594,48.826073,2.238875,1562170279,10.47416843595382,rules_respected,315
97,VF1RFD00257184142,100201,18.986301369873782,0.21,1.5400000000008731,5,1562170903,48.822517,1.9601669999999998,1562170611,48.816364,1.9603,1562170903,13.636363636355902,rules_respected,315
98,VF1RFD00257184142,100200,18.986301369873782,0.21,1.5400000000008731,5,1562170903,48.822517,1.9601669999999998,1562170611,48.816364,1.9603,1562170903,13.636363636355902,rules_respected,315
99,VF1RFA00X60637450,100201,23.796610169511503,0.09,0.7800000000006548,2,1562173129,47.527763,-2.767603,1562173011,47.531029,-2.7642889999999998,1562173129,11.53846153845185,rules_respected,315
100,VF1RFA00X60637450,100201,17.302325581417684,0.05,0.6200000000008004,3,1562173484,47.530879999999996,-2.763953,1562173355,47.527763,-2.767603,1562173484,8.064516129021849,rules_respected,315
101,VF1RFA00X60637450,100201,54.626979100694655,1.28,23.959999999999127,27,1562177157,47.664885999999996,-2.7530919999999997,1562175578,47.531006,-2.764358,1562177157,5.3422370617698105,rules_non_respected,26
102,VF1RFA00X60637450,100201,43.524229074891146,1.19,24.70000000000073,35,1562181120,47.530983,-2.764378,1562179077,47.664885999999996,-2.7530919999999997,1562181120,4.817813765182044,rules_respected,315
103,VF1RFD00257184142,100200,28.376470588238373,0.31,2.680000000000291,6,1562218893,48.816390999999996,1.960264,1562218553,48.822617,1.959972,1562218893,11.567164179103221,rules_respected,315
104,VF1RFD00257184142,100201,28.376470588238373,0.31,2.680000000000291,6,1562218893,48.816390999999996,1.960264,1562218553,48.822617,1.959972,1562218893,11.567164179103221,rules_respected,315
105,VF1RFD00257184142,100201,36.675544794192675,1.48,16.830000000001746,28,1562220832,48.763519,2.088753,1562219180,48.816390999999996,1.960264,1562220832,8.793820558525528,rules_respected,315
106,VF1RFD00257184142,100200,36.675544794192675,1.48,16.830000000001746,28,1562220832,48.763519,2.088753,1562219180,48.816390999999996,1.960264,1562220832,8.793820558525528,rules_respected,315
107,VF1RFA00X60637450,100201,2.5714285714067437,0.02,0.059999999999490676,2,1562250027,47.530986999999996,-2.763975,1562249943,47.531033,-2.7643419999999996,1562250027,33.33333333361629,rules_respected,315
108,VF1RFD00257184142,100201,23.428571428521533,0.26,2.0499999999956344,6,1562253190,48.75761,2.0818939999999997,1562252875,48.763519,2.088753,1562253190,12.682926829295305,rules_respected,315
109,VF1RFD00257184142,100200,23.428571428521533,0.26,2.0499999999956344,6,1562253190,48.75761,2.0818939999999997,1562252875,48.763519,2.088753,1562253190,12.682926829295305,rules_respected,315
110,VF1RFD00257184142,100201,31.547938860592822,1.72,18.92000000000553,36,1562255550,48.822086,1.9600080000000002,1562253391,48.75761,2.081955,1562255550,9.090909090906433,rules_respected,315
111,VF1RFD00257184142,100200,31.547938860592822,1.72,18.92000000000553,36,1562255550,48.822086,1.9600080000000002,1562253391,48.75761,2.081955,1562255550,9.090909090906433,rules_respected,315
112,VF1RFD00257184142,100200,24.27216494842985,0.4,3.2699999999967986,9,1562257451,48.821552000000004,1.921931,1562256966,48.822052,1.960075,1562257451,12.232415902152647,rules_respected,315
113,VF1RFD00257184142,100201,24.27216494842985,0.4,3.2699999999967986,9,1562257451,48.821552000000004,1.921931,1562256966,48.822052,1.960075,1562257451,12.232415902152647,rules_respected,315
114,VF1RFA00X60637450,100201,2.7692307692912155,0.02,0.030000000000654836,1,1562257577,47.530949,-2.763936,1562257538,47.530949,-2.763936,1562257577,66.66666666521148,rules_respected,315
115,VF1RFA00X60637450,100201,5.361702127637282,0.01,0.06999999999970896,1,1562263297,47.531105,-2.76415,1562263250,47.530937,-2.764383,1562263297,14.28571428577368,rules_respected,315
116,VF1RFA00X60637450,100201,2.000000000043656,0.01,0.01000000000021828,1,1562263372,47.531094,-2.76425,1562263354,47.531136,-2.764175,1562263372,99.99999999781721,rules_respected,315
117,VF1RFD00257184142,100200,21.80645161293327,0.37,3.3800000000046566,10,1562264030,48.821953,1.9593470000000002,1562263472,48.821521999999995,1.9219419999999998,1562264030,10.946745562115094,rules_respected,315
118,VF1RFD00257184142,100201,21.80645161293327,0.37,3.3800000000046566,10,1562264030,48.821953,1.9593470000000002,1562263472,48.821521999999995,1.9219419999999998,1562264030,10.946745562115094,rules_respected,315
119,VF1RFD00257184142,100201,71.01830407171894,3.44,52.80999999999767,45,1562275837,48.681121999999995,2.413442,1562273160,48.821953,1.9593450000000001,1562275837,6.5139178185952495,rules_non_respected,26
120,VF1RFD00257184142,100200,71.01830407171894,3.44,52.80999999999767,45,1562275837,48.681121999999995,2.413442,1562273160,48.821953,1.9593450000000001,1562275837,6.5139178185952495,rules_non_respected,26
121,VF1RFD00257184142,100201,25.233644859813083,0.26,2.25,6,1562304791,48.816353,1.960306,1562304470,48.821587,1.9600529999999998,1562304791,11.555555555555555,rules_respected,315
122,VF1RFD00257184142,100200,68.66737064414234,3.71,54.19000000000233,48,1562278839,48.821495,1.9601,1562275998,48.681121999999995,2.413442,1562278839,6.846281601771251,rules_non_respected,26
123,VF1RFD00257184142,100200,25.233644859813083,0.26,2.25,6,1562304791,48.816353,1.960306,1562304470,48.821587,1.9600529999999998,1562304791,11.555555555555555,rules_respected,315
124,VF1RFD00257184142,100201,68.66737064414234,3.71,54.19000000000233,48,1562278839,48.821495,1.9601,1562275998,48.681121999999995,2.413442,1562278839,6.846281601771251,rules_respected,315
125,VF1RFD00257184142,100200,38.39530332680676,1.43,16.349999999998545,26,1562306570,48.763527,2.0888720000000003,1562305037,48.816353,1.960306,1562306570,8.74617737003136,rules_respected,315
126,VF1RFA00X60637450,100201,19.18248175181334,0.06,0.7299999999995634,3,1562310242,47.526539,-2.770895,1562310105,47.52861,-2.767722,1562310242,8.219178082196695,rules_respected,315
127,VF1RFD00257184142,100201,38.39530332680676,1.43,16.349999999998545,26,1562306570,48.763527,2.0888720000000003,1562305037,48.816353,1.960306,1562306570,8.74617737003136,rules_respected,315
128,VF1RFA00X60637450,100201,0.0,0.0,0.0,1,1562311268,47.530861,-2.7640029999999998,1562311248,47.530834000000006,-2.764025,1562311268,0.0,rules_respected,315
129,VF1RFA00X60637450,100201,13.909090909096866,0.05,0.5100000000002183,3,1562309833,47.528690000000005,-2.767722,1562309701,47.531033,-2.764297,1562309833,9.803921568623256,rules_respected,315
130,VF1RFA00X60637450,100201,14.09885931557342,0.09,1.0299999999988358,5,1562310750,47.530857,-2.7640029999999998,1562310487,47.525847999999996,-2.76843,1562310750,8.737864077679777,rules_respected,315
131,VF1RFA00X60637450,100201,6.545454545597418,0.01,0.04000000000087312,1,1562343095,47.530914,-2.764061,1562343073,47.530914,-2.764061,1562343095,24.999999999454303,rules_respected,315
132,VF1RFA00X60637450,100201,43.25255474452325,0.47,8.229999999999562,12,1562344322,47.526852000000005,-2.858619,1562343637,47.530994,-2.7643169999999997,1562344322,5.710814094775515,rules_respected,315
133,VF1RFD00257184142,100201,49.046077210454904,1.47,21.879999999997377,27,1562320593,48.826118,2.238717,1562318987,48.763527,2.0888720000000003,1562320593,6.718464351006289,rules_respected,315
134,VF1RFD00257184142,100200,49.046077210454904,1.47,21.879999999997377,27,1562320593,48.826118,2.238717,1562318987,48.763527,2.0888720000000003,1562320593,6.718464351006289,rules_respected,315
135,VF1RFA00X60637450,100201,48.86143572621647,0.47,8.130000000001019,10,1562354155,47.530994,-2.764308,1562353556,47.526852000000005,-2.858619,1562354155,5.781057810577381,rules_respected,315
136,VF1JZ49BJ55440744,100201,64.74681986047604,2.14,43.82999999999447,41,1562487000,45.078659,-1.036697,1562484563,44.850239,-0.667183,1562487000,4.882500570386196,rules_respected,315
137,VF1JZ49BJ55440744,100201,35.75675675676738,0.87,14.700000000004366,25,1562489075,45.102013,-1.137578,1562487595,45.078716,-1.036658,1562489075,5.918367346937018,rules_respected,315
138,VF1JZ49BJ55440744,100201,20.14096916298329,0.28,3.809999999997672,12,1562490058,45.095589000000004,-1.147542,1562489377,45.102036,-1.137606,1562490058,7.3490813648338875,rules_respected,315
139,VF1RFD00257184142,100200,27.956403269740488,0.41,2.8499999999985453,7,1562498414,48.828789,1.9852830000000001,1562498047,48.822487,1.960131,1562498414,14.385964912288046,rules_respected,315
140,VF1RFD00257184142,100200,31.10204081633723,0.26,2.540000000000873,5,1562498813,48.821918,1.9592889999999998,1562498519,48.828659,1.985194,1562498813,10.236220472437424,rules_respected,315
141,VF1JZ49BJ55440744,100201,8.739884393027246,0.09,0.8399999999965075,6,1562493843,45.101017,-1.143283,1562493497,45.103977,-1.144736,1562493843,10.71428571433026,rules_respected,315
142,VF1RFD00257184142,100201,27.956403269740488,0.41,2.8499999999985453,7,1562498414,48.828789,1.9852830000000001,1562498047,48.822487,1.960131,1562498414,14.385964912288046,rules_respected,315
143,VF1RFD00257184142,100200,63.521739130441844,2.35,34.09000000000378,33,1562500868,48.846241,2.3018080000000003,1562498936,48.822006,1.9593720000000001,1562500868,6.893517160456848,rules_non_respected,26
144,VF1RFD00257184142,100201,15.625668449182921,0.75,4.8699999999953425,19,1562502283,48.825939,2.33533,1562501161,48.846157,2.3019279999999998,1562502283,15.400410677632795,rules_respected,315
145,VF1RFD00257184142,100200,15.625668449182921,0.75,4.8699999999953425,19,1562502283,48.825939,2.33533,1562501161,48.846157,2.3019279999999998,1562502283,15.400410677632795,rules_respected,315
146,VF1RFD00257184142,100201,31.10204081633723,0.26,2.540000000000873,5,1562498813,48.821918,1.9592889999999998,1562498519,48.828659,1.985194,1562498813,10.236220472437424,rules_respected,315
