Trip,label,eventt,count
trip0,agressive driving,"normal_acceleration,normal_braking,constant,normal_braking,constant,normal_braking,constant,normal_braking,constant,normal_braking,constant,normal_braking,constant,normal_braking,constant,normal_braking,constant,normal_braking,constant,normal_braking,constant,normal_braking,constant,normal_braking,constant,agressive_speed,constant,agressive_speed,constant,agressive_speed,constant,agressive_speed,constant,agressive_speed,constant,normal_speed,constant,normal_speed,constant,normal_speed,constant,normal_speed,constant,agressive_speed,constant,agressive_speed,constant,normal_braking,constant,normal_braking,constant,normal_braking,constant,normal_braking,",159
trip1,agressive driving,"normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,",159
trip2,agressive driving,"normal_acceleration,normal_braking,normal_acceleration,normal_braking,constant,normal_braking,constant,normal_braking,constant,normal_braking,constant,normal_braking,normal_acceleration,normal_braking,constant,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,constant,normal_speed,constant,normal_speed,constant,normal_speed,constant,normal_speed,constant,normal_speed,constant,agressive_speed,constant,agressive_speed,constant,agressive_speed,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,",159
trip3,agressive driving,"normal_acceleration,agressive_speed,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,constant,normal_braking,constant,normal_braking,constant,normal_braking,constant,normal_braking,constant,normal_braking,constant,normal_braking,constant,normal_braking,constant,normal_braking,constant,normal_braking,constant,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,",159
trip4,agressive driving,"normal_acceleration,normal_braking,constant,normal_braking,constant,normal_braking,constant,normal_braking,constant,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,abnormal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,normal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,constant,agressive_speed,constant,normal_speed,constant,normal_speed,constant,normal_speed,constant,normal_speed,constant,normal_speed,constant,normal_speed,constant,normal_speed,constant,normal_speed,constant,normal_speed,constant,normal_speed,constant,normal_speed,constant,normal_speed,constant,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,constant,agressive_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,agressive_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,constant,normal_speed,constant,normal_speed,constant,normal_speed,constant,normal_speed,constant,agressive_speed,constant,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,agressive_speed,",159
trip5,agressive driving,"normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,normal_acceleration,normal_braking,abnormal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,abnormal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,agressive_speed,abnormal_acceleration,agressive_speed,abnormal_acceleration,agressive_speed,abnormal_acceleration,agressive_speed,abnormal_acceleration,agressive_speed,abnormal_acceleration,agressive_speed,abnormal_acceleration,agressive_speed,abnormal_acceleration,agressive_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,normal_speed,abnormal_acceleration,agressive_speed,abnormal_acceleration,agressive_speed,abnormal_acceleration,agressive_speed,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,agressive_speed,abnormal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,agressive_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,constant,normal_speed,constant,normal_speed,constant,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,constant,normal_speed,constant,normal_speed,constant,normal_speed,constant,normal_speed,constant,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,constant,normal_speed,constant,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,normal_acceleration,normal_speed,abnormal_acceleration,agressive_speed,abnormal_acceleration,agressive_speed,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,abnormal_acceleration,agressive_speed,abnormal_acceleration,agressive_speed,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,abnormal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,",159
trip6,agressive driving,"normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,constant,normal_braking,constant,normal_braking,constant,normal_braking,constant,normal_braking,constant,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,normal_acceleration,normal_braking,",159
